element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
41,116,9,0,False,2022-10-20T18:30:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,505,21102,1281,776,2,Nakamba,3
42,116,9,1,False,2022-10-20T18:30:00Z,3,0,12,32,0,0,0,2,0,0,0,0,0,0,0,2,1.8,10.4,0.0,1.2,58,-742,37856,844,1586,2,Buendía,3
43,116,9,0,False,2022-10-20T18:30:00Z,3,0,12,45,0,0,0,2,0,0,0,0,0,0,0,-1,0.8,0.6,0.0,0.1,46,5419,463000,15525,10106,2,Cash,2
44,116,9,1,False,2022-10-20T18:30:00Z,3,0,12,90,0,0,0,3,0,0,0,0,0,0,0,14,13.4,41.9,2.0,5.7,44,-149,43099,1933,2082,2,Konsa,2
45,116,9,0,False,2022-10-20T18:30:00Z,3,0,12,57,0,0,0,1,0,0,0,1,0,0,0,-4,2.0,14.8,19.0,3.6,46,-13641,482452,11103,24744,2,Bailey,3
46,116,9,-1,False,2022-10-20T18:30:00Z,3,0,12,61,0,0,0,3,0,0,0,0,1,0,0,-2,0.0,5.0,0.0,0.3,48,-507,52471,2065,2572,2,Douglas Luiz,3
47,116,9,2,False,2022-10-20T18:30:00Z,3,0,12,80,0,0,0,2,0,0,0,0,0,0,0,5,13.4,1.7,0.0,1.5,52,-3473,121105,3281,6754,2,Ramsey,3
48,113,4,1,False,2022-10-19T18:30:00Z,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,3,5.6,11.9,23.0,4.1,43,-2361,59213,1284,3645,6,Chukwuemeka,3
49,116,9,0,False,2022-10-20T18:30:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-63,2260,0,63,2,Iroegbunam,3
50,116,9,0,False,2022-10-20T18:30:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-316,23810,36,352,2,Diego Carlos,2
51,116,9,0,False,2022-10-20T18:30:00Z,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-99,4000,0,99,2,El Ghazi,3
